timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime,weather_code,wind_code
1677205260.0,43.0,40.0,89.0,NNW,6.0,0.0,29.88,0.0,Light Drizzle,738575,90.0,17.0
1677206640.0,43.0,40.0,89.0,NNW,9.0,0.0,29.89,0.0,Light Drizzle,738575,90.0,17.0
1677207060.0,43.0,40.0,89.0,N,8.0,0.0,29.9,0.0,Light Drizzle,738575,90.0,2.0
1677210480.0,43.0,39.0,87.0,ENE,5.0,0.0,29.88,0.0,Light Drizzle,738575,90.0,5.0
1677210660.0,42.0,40.0,92.0,ENE,3.0,0.0,29.89,0.0,Light Drizzle,738575,90.0,5.0
1677212160.0,42.0,39.0,89.0,NNE,7.0,0.0,29.89,0.0,Light Drizzle,738575,90.0,3.0
1677214020.0,43.0,39.0,87.0,NNE,5.0,0.0,29.91,0.0,Cloudy,738575,26.0,3.0
1677214260.0,43.0,39.0,86.0,N,6.0,0.0,29.91,0.0,Cloudy,738575,26.0,2.0
1677217860.0,44.0,39.0,82.0,NW,10.0,0.0,29.93,0.0,Fair,738575,33.0,16.0
1677221460.0,44.0,35.0,71.0,NNW,18.0,0.0,29.97,0.0,Fair,738575,33.0,17.0
1677225060.0,43.0,31.0,62.0,NW,17.0,25.0,30.01,0.0,Fair,738575,33.0,16.0
1677228660.0,44.0,29.0,55.0,NW,28.0,35.0,30.05,0.0,Partly Cloudy / Windy,738575,2924.0,16.0
1677232260.0,46.0,25.0,44.0,WNW,22.0,33.0,30.09,0.0,Partly Cloudy / Windy,738575,2924.0,15.0
1677235860.0,43.0,25.0,49.0,NW,24.0,33.0,30.14,0.0,Mostly Cloudy / Windy,738575,2724.0,16.0
1677239460.0,42.0,21.0,43.0,NNW,21.0,30.0,30.17,0.0,Mostly Cloudy / Windy,738575,2724.0,17.0
1677243060.0,42.0,20.0,41.0,NW,21.0,36.0,30.18,0.0,Mostly Cloudy / Windy,738575,2724.0,16.0
1677246660.0,42.0,19.0,40.0,NNW,28.0,38.0,30.2,0.0,Partly Cloudy / Windy,738575,2924.0,17.0
1677250260.0,42.0,15.0,34.0,NW,25.0,38.0,30.22,0.0,Partly Cloudy / Windy,738575,2924.0,16.0
1677253860.0,41.0,13.0,32.0,NNW,26.0,36.0,30.26,0.0,Partly Cloudy / Windy,738575,2924.0,17.0
1677257460.0,40.0,14.0,35.0,NW,18.0,29.0,30.3,0.0,Partly Cloudy,738575,29.0,16.0
1677261060.0,39.0,14.0,36.0,NW,21.0,38.0,30.33,0.0,Fair / Windy,738575,3324.0,16.0
1677264660.0,36.0,11.0,36.0,NNW,24.0,36.0,30.38,0.0,Fair / Windy,738575,3324.0,17.0
1677268260.0,34.0,10.0,37.0,NNW,21.0,29.0,30.43,0.0,Fair / Windy,738575,3324.0,17.0
1677271860.0,33.0,9.0,37.0,NNW,16.0,29.0,30.47,0.0,Fair,738575,33.0,17.0
1677275460.0,31.0,8.0,38.0,NW,22.0,29.0,30.51,0.0,Fair / Windy,738575,3324.0,16.0
1677279060.0,30.0,8.0,40.0,NW,21.0,0.0,30.53,0.0,Fair / Windy,738575,3324.0,16.0
1677282660.0,28.0,7.0,41.0,NW,17.0,28.0,30.53,0.0,Fair,738575,33.0,16.0
1677286260.0,30.0,21.0,69.0,E,5.0,0.0,30.11,0.0,Fair,738576,33.0,6.0
1677289860.0,26.0,8.0,47.0,NW,18.0,22.0,30.55,0.0,Fair,738576,33.0,16.0
1677293460.0,25.0,8.0,49.0,NNW,14.0,0.0,30.54,0.0,Fair,738576,33.0,17.0
1677297060.0,24.0,7.0,48.0,N,10.0,0.0,30.52,0.0,Partly Cloudy,738576,29.0,2.0
1677300660.0,24.0,7.0,48.0,NNW,12.0,0.0,30.51,0.0,Mostly Cloudy,738576,27.0,17.0
1677304260.0,24.0,8.0,51.0,N,6.0,0.0,30.51,0.0,Cloudy,738576,26.0,2.0
1677307860.0,24.0,6.0,46.0,NNE,6.0,0.0,30.5,0.0,Cloudy,738576,26.0,3.0
1677311460.0,24.0,9.0,53.0,NE,7.0,0.0,30.5,0.0,Cloudy,738576,26.0,4.0
1677315060.0,24.0,7.0,48.0,CALM,0.0,0.0,30.51,0.0,Cloudy,738576,26.0,0.0
1677318660.0,26.0,7.0,44.0,VAR,5.0,0.0,30.5,0.0,Cloudy,738576,26.0,1.0
1677322260.0,26.0,7.0,44.0,ENE,5.0,0.0,30.46,0.0,Cloudy,738576,26.0,5.0
1677325680.0,27.0,9.0,47.0,ENE,5.0,0.0,30.46,0.0,Light Snow,738576,160.0,5.0
1677325860.0,26.0,8.0,47.0,ENE,5.0,0.0,30.46,0.0,Light Snow,738576,160.0,5.0
1677328680.0,27.0,10.0,49.0,ESE,7.0,0.0,30.41,0.0,Cloudy,738576,26.0,7.0
1677329460.0,27.0,8.0,45.0,VAR,5.0,0.0,30.41,0.0,Cloudy,738576,26.0,1.0
1677333060.0,27.0,13.0,56.0,VAR,3.0,0.0,30.37,0.0,Cloudy,738576,26.0,1.0
1677336660.0,29.0,10.0,45.0,,0.0,0.0,30.31,0.0,Cloudy,738576,26.0,
1677340260.0,30.0,13.0,49.0,SSE,14.0,0.0,30.28,0.0,Cloudy,738576,26.0,9.0
1677343860.0,30.0,15.0,54.0,SE,10.0,0.0,30.21,0.0,Mostly Cloudy,738576,27.0,8.0
1677347460.0,30.0,17.0,59.0,S,9.0,0.0,30.2,0.0,Mostly Cloudy,738576,27.0,10.0
1677349500.0,31.0,19.0,61.0,S,7.0,0.0,30.2,0.0,Mostly Cloudy,738576,27.0,10.0
1677351060.0,31.0,19.0,61.0,S,7.0,0.0,30.2,0.0,Cloudy,738576,26.0,10.0
1677354660.0,32.0,21.0,64.0,SSE,7.0,0.0,30.19,0.0,Cloudy,738576,26.0,9.0
1677357780.0,33.0,22.0,64.0,SSW,8.0,0.0,30.16,0.0,Cloudy,738576,26.0,11.0
1677358260.0,33.0,21.0,61.0,SW,6.0,0.0,30.16,0.0,Mostly Cloudy,738576,27.0,12.0
1677360840.0,32.0,22.0,66.0,ENE,7.0,0.0,30.16,0.0,Mostly Cloudy,738576,27.0,5.0
1677361860.0,32.0,22.0,66.0,ENE,6.0,0.0,30.16,0.0,Mostly Cloudy,738576,27.0,5.0
1677365460.0,31.0,23.0,72.0,NE,7.0,0.0,30.15,0.0,Partly Cloudy,738576,29.0,4.0
1677369060.0,31.0,22.0,69.0,ENE,6.0,0.0,30.14,0.0,Fair,738576,33.0,5.0
1677372660.0,40.0,21.0,47.0,NNW,10.0,0.0,29.84,0.0,Fair,738577,33.0,17.0
1677376260.0,29.0,21.0,72.0,E,3.0,0.0,30.1,0.0,Fair,738577,33.0,6.0
1677379860.0,30.0,22.0,72.0,ESE,3.0,0.0,30.07,0.0,Fair,738577,33.0,7.0
1677383460.0,28.0,21.0,75.0,ESE,5.0,0.0,30.04,0.0,Fair,738577,33.0,7.0
1677387060.0,29.0,21.0,72.0,CALM,0.0,0.0,30.03,0.0,Fair,738577,33.0,0.0
1677390660.0,31.0,20.0,64.0,SW,3.0,0.0,30.03,0.0,Fair,738577,33.0,12.0
1677394260.0,32.0,20.0,61.0,SSW,8.0,0.0,30.02,0.0,Fair,738577,33.0,11.0
1677397860.0,32.0,21.0,64.0,SSW,5.0,0.0,30.02,0.0,Partly Cloudy,738577,29.0,11.0
1677401460.0,32.0,23.0,69.0,SSW,9.0,0.0,30.0,0.0,Mostly Cloudy,738577,27.0,11.0
1677403920.0,33.0,24.0,70.0,SW,12.0,0.0,29.99,0.0,Mostly Cloudy,738577,27.0,12.0
1677405060.0,33.0,25.0,72.0,SW,10.0,0.0,29.98,0.0,Mostly Cloudy,738577,27.0,12.0
1677408660.0,34.0,25.0,70.0,SW,14.0,0.0,29.95,0.0,Mostly Cloudy,738577,27.0,12.0
1677412260.0,34.0,25.0,70.0,SW,12.0,0.0,29.94,0.0,Cloudy,738577,26.0,12.0
1677412380.0,34.0,25.0,70.0,SW,14.0,0.0,29.94,0.0,Cloudy,738577,26.0,12.0
1677415860.0,35.0,28.0,76.0,SW,8.0,0.0,29.89,0.0,Haze,738577,21.0,12.0
1677419460.0,37.0,29.0,73.0,SSW,9.0,0.0,29.84,0.0,Haze,738577,21.0,11.0
1677420060.0,37.0,29.0,73.0,SSW,8.0,0.0,29.82,0.0,Cloudy,738577,26.0,11.0
1677423060.0,43.0,31.0,62.0,SW,8.0,21.0,29.78,0.0,Mostly Cloudy,738577,27.0,12.0
1677423900.0,43.0,31.0,62.0,SW,13.0,18.0,29.77,0.0,Mostly Cloudy,738577,27.0,12.0
1677426660.0,47.0,31.0,54.0,SW,10.0,0.0,29.73,0.0,Mostly Cloudy,738577,27.0,12.0
1677430260.0,50.0,28.0,43.0,WSW,14.0,20.0,29.7,0.0,Partly Cloudy,738577,29.0,13.0
1677433860.0,51.0,27.0,39.0,W,15.0,0.0,29.68,0.0,Partly Cloudy,738577,29.0,14.0
1677437460.0,51.0,27.0,39.0,WSW,12.0,0.0,29.68,0.0,Fair,738577,33.0,13.0
1677441060.0,50.0,27.0,41.0,WSW,9.0,17.0,29.7,0.0,Fair,738577,33.0,13.0
1677444660.0,41.0,29.0,62.0,ENE,10.0,0.0,29.73,0.0,Fair,738577,33.0,5.0
1677448260.0,40.0,32.0,73.0,NE,3.0,0.0,29.77,0.0,Fair,738577,33.0,4.0
1677451860.0,40.0,31.0,70.0,N,7.0,0.0,29.8,0.0,Fair,738577,33.0,2.0
1677455460.0,40.0,28.0,63.0,N,7.0,0.0,29.83,0.0,Fair,738577,33.0,2.0
1677456780.0,33.0,29.0,85.0,E,15.0,0.0,29.67,0.0,Wintry Mix,738578,7.0,6.0
1677457680.0,34.0,30.0,85.0,E,15.0,0.0,29.66,0.0,Light Snow and Sleet,738578,51.0,6.0
1677458820.0,34.0,30.0,87.0,E,13.0,24.0,29.64,0.1,Snow and Sleet,738578,50.0,6.0
1677459060.0,34.0,30.0,85.0,E,15.0,0.0,29.64,0.1,Snow and Sleet,738578,50.0,6.0
1677462660.0,39.0,20.0,46.0,NW,21.0,29.0,29.85,0.0,Fair / Windy,738578,3324.0,16.0
1677466260.0,39.0,20.0,46.0,NW,14.0,0.0,29.86,0.0,Fair,738578,33.0,16.0
1677469860.0,38.0,20.0,48.0,NW,13.0,0.0,29.89,0.0,Fair,738578,33.0,16.0
1677473460.0,38.0,19.0,47.0,NW,13.0,0.0,29.9,0.0,Fair,738578,33.0,16.0
1677477060.0,37.0,19.0,48.0,NW,10.0,0.0,29.93,0.0,Fair,738578,33.0,16.0
1677480660.0,35.0,19.0,52.0,NNE,7.0,0.0,29.96,0.0,Fair,738578,33.0,3.0
1677484260.0,34.0,19.0,54.0,NE,12.0,0.0,29.99,0.0,Mostly Cloudy,738578,27.0,4.0
1677487860.0,35.0,18.0,50.0,NNE,8.0,0.0,30.0,0.0,Mostly Cloudy,738578,27.0,3.0
1677491460.0,36.0,18.0,48.0,ENE,9.0,0.0,30.01,0.0,Mostly Cloudy,738578,27.0,5.0
1677495060.0,37.0,18.0,46.0,ENE,12.0,0.0,30.02,0.0,Mostly Cloudy,738578,27.0,5.0
1677498660.0,38.0,18.0,44.0,NE,7.0,0.0,30.01,0.0,Mostly Cloudy,738578,27.0,4.0
1677502260.0,39.0,17.0,41.0,NE,7.0,0.0,29.99,0.0,Mostly Cloudy,738578,27.0,4.0
1677505860.0,41.0,16.0,36.0,VAR,5.0,0.0,29.96,0.0,Mostly Cloudy,738578,27.0,1.0
1677509460.0,42.0,17.0,37.0,NE,14.0,0.0,29.92,0.0,Mostly Cloudy,738578,27.0,4.0
1677513060.0,42.0,16.0,35.0,NE,12.0,20.0,29.92,0.0,Mostly Cloudy,738578,27.0,4.0
1677514980.0,43.0,18.0,37.0,S,13.0,0.0,29.92,0.0,Mostly Cloudy,738578,27.0,10.0
1677516660.0,43.0,16.0,34.0,SSE,10.0,0.0,29.89,0.0,Mostly Cloudy,738578,27.0,9.0
1677520260.0,41.0,14.0,33.0,SE,14.0,0.0,29.85,0.0,Mostly Cloudy,738578,27.0,8.0
1677523860.0,40.0,13.0,33.0,ESE,14.0,0.0,29.87,0.0,Cloudy,738578,26.0,7.0
1677527460.0,39.0,20.0,46.0,SE,18.0,25.0,29.84,0.0,Cloudy,738578,26.0,8.0
1677527820.0,39.0,20.0,46.0,ESE,16.0,0.0,29.82,0.0,Light Snow and Sleet,738578,51.0,7.0
1677528720.0,38.0,21.0,51.0,SE,20.0,28.0,29.81,0.0,Light Snow,738578,160.0,8.0
1677530580.0,37.0,22.0,54.0,ESE,17.0,28.0,29.8,0.0,Light Snow and Sleet,738578,51.0,7.0
1677531060.0,37.0,23.0,57.0,ESE,16.0,28.0,29.81,0.0,Light Snow and Sleet,738578,51.0,7.0
1677533100.0,36.0,24.0,62.0,ESE,15.0,23.0,29.82,0.0,Light Snow,738578,160.0,7.0
1677534000.0,34.0,25.0,70.0,ESE,16.0,0.0,29.81,0.0,Light Snow,738578,160.0,7.0
1677534660.0,34.0,26.0,73.0,ESE,12.0,0.0,29.81,0.0,Light Snow,738578,160.0,7.0
1677535080.0,33.0,27.0,78.0,SE,14.0,0.0,29.81,0.0,Snow,738578,16.0,8.0
1677535200.0,33.0,27.0,78.0,SE,14.0,0.0,29.82,0.0,Snow,738578,16.0,8.0
1677535680.0,33.0,27.0,78.0,SSE,9.0,0.0,29.81,0.0,Snow,738578,16.0,9.0
1677536100.0,33.0,27.0,78.0,SSE,9.0,0.0,29.78,0.1,Snow,738578,16.0,9.0
1677536400.0,33.0,28.0,82.0,ESE,12.0,0.0,29.78,0.1,Snow,738578,16.0,7.0
1677538260.0,33.0,28.0,82.0,E,10.0,0.0,29.78,0.1,Light Snow,738578,160.0,6.0
1677540960.0,33.0,29.0,85.0,E,15.0,0.0,29.72,0.1,Light Snow,738578,160.0,6.0
1677541860.0,33.0,29.0,85.0,E,15.0,0.0,29.69,0.1,Wintry Mix,738578,7.0,6.0
1677545460.0,39.0,30.0,70.0,WNW,9.0,0.0,30.02,0.0,Partly Cloudy,738579,29.0,15.0
1677549060.0,33.0,30.0,89.0,ENE,15.0,0.0,29.62,0.1,Snow and Sleet,738579,50.0,5.0
1677551520.0,33.0,30.0,89.0,ENE,14.0,0.0,29.61,0.1,Light Snow,738579,160.0,5.0
1677552660.0,33.0,30.0,89.0,ENE,14.0,0.0,29.6,0.1,Light Snow,738579,160.0,5.0
1677554100.0,33.0,30.0,89.0,ENE,12.0,0.0,29.6,0.0,Snow and Sleet,738579,50.0,5.0
1677555240.0,34.0,30.0,85.0,NE,15.0,0.0,29.6,0.0,Light Snow and Sleet,738579,51.0,4.0
1677556260.0,34.0,30.0,85.0,ENE,18.0,0.0,29.6,0.1,Light Snow and Sleet,738579,51.0,5.0
1677559860.0,34.0,30.0,85.0,ENE,18.0,0.0,29.59,0.0,Light Snow,738579,160.0,5.0
1677562440.0,34.0,30.0,85.0,ENE,22.0,30.0,29.6,0.0,Light Snow / Windy,738579,16024.0,5.0
1677563460.0,34.0,30.0,85.0,ENE,21.0,26.0,29.61,0.0,Light Snow / Windy,738579,16024.0,5.0
1677566340.0,33.0,30.0,89.0,NE,20.0,31.0,29.63,0.0,Light Snow,738579,160.0,4.0
1677566820.0,34.0,28.0,81.0,ENE,22.0,0.0,29.62,0.0,Light Snow / Windy,738579,16024.0,5.0
1677567060.0,33.0,29.0,85.0,ENE,26.0,31.0,29.62,0.0,Light Snow / Windy,738579,16024.0,5.0
1677569280.0,33.0,29.0,85.0,ENE,20.0,31.0,29.62,0.0,Light Snow,738579,160.0,5.0
1677570480.0,34.0,28.0,81.0,ENE,21.0,0.0,29.64,0.0,Light Drizzle / Windy,738579,9024.0,5.0
1677570660.0,34.0,29.0,82.0,ENE,21.0,0.0,29.64,0.0,Light Drizzle / Windy,738579,9024.0,5.0
1677572760.0,34.0,30.0,85.0,ENE,17.0,0.0,29.64,0.0,Light Snow,738579,160.0,5.0
1677574260.0,34.0,30.0,85.0,ENE,16.0,0.0,29.66,0.0,Light Snow,738579,160.0,5.0
1677577860.0,34.0,30.0,85.0,NE,14.0,0.0,29.68,0.0,Wintry Mix,738579,7.0,4.0
1677578340.0,34.0,30.0,85.0,NE,15.0,0.0,29.68,0.0,Wintry Mix,738579,7.0,4.0
1677581220.0,36.0,30.0,81.0,NE,13.0,0.0,29.69,0.0,Light Drizzle,738579,90.0,4.0
1677581460.0,35.0,31.0,85.0,NE,15.0,0.0,29.69,0.0,Light Drizzle,738579,90.0,4.0
1677585060.0,35.0,32.0,89.0,N,7.0,0.0,29.69,0.0,Wintry Mix,738579,7.0,2.0
1677587640.0,35.0,32.0,89.0,N,7.0,0.0,29.71,0.0,Light Rain,738579,120.0,2.0
1677588660.0,35.0,32.0,89.0,N,7.0,0.0,29.71,0.0,Light Rain,738579,120.0,2.0
1677591960.0,36.0,32.0,87.0,N,6.0,0.0,29.72,0.0,Light Rain,738579,120.0,2.0
1677592260.0,36.0,32.0,86.0,NNE,5.0,0.0,29.72,0.0,Light Rain,738579,120.0,3.0
1677592860.0,36.0,32.0,86.0,NNE,6.0,0.0,29.72,0.0,Light Rain,738579,120.0,3.0
1677593760.0,36.0,32.0,86.0,NNE,5.0,0.0,29.72,0.0,Light Rain,738579,120.0,3.0
1677594360.0,36.0,32.0,86.0,N,6.0,0.0,29.73,0.0,Light Rain,738579,120.0,2.0
1677595860.0,36.0,32.0,86.0,NNW,8.0,0.0,29.74,0.0,Light Rain,738579,120.0,17.0
1677599460.0,36.0,32.0,86.0,NNW,9.0,0.0,29.77,0.0,Light Rain,738579,120.0,17.0
1677600000.0,36.0,32.0,86.0,NNW,8.0,0.0,29.78,0.0,Light Rain,738579,120.0,17.0
1677603060.0,37.0,32.0,82.0,NNW,9.0,0.0,29.81,0.0,Light Rain,738579,120.0,17.0
1677606660.0,37.0,32.0,82.0,N,7.0,0.0,29.83,0.0,Cloudy,738579,26.0,2.0
1677610260.0,38.0,32.0,79.0,N,6.0,0.0,29.86,0.0,Mostly Cloudy,738579,27.0,2.0
1677610920.0,37.0,31.0,79.0,N,10.0,0.0,29.88,0.0,Mostly Cloudy,738579,27.0,2.0
1677613860.0,37.0,32.0,82.0,NNW,9.0,0.0,29.92,0.0,Mostly Cloudy,738579,27.0,17.0
1677617460.0,37.0,32.0,82.0,N,3.0,0.0,29.94,0.0,Partly Cloudy,738579,29.0,2.0
1677621060.0,38.0,32.0,79.0,N,6.0,0.0,29.97,0.0,Mostly Cloudy,738579,27.0,2.0
1677624660.0,38.0,32.0,79.0,NW,8.0,0.0,29.99,0.0,Fair,738579,33.0,16.0
1677628260.0,38.0,32.0,79.0,WNW,9.0,0.0,30.0,0.0,Fair,738579,33.0,15.0
1677630180.0,40.0,36.0,86.0,ENE,8.0,0.0,29.9,0.0,Light Drizzle,738580,90.0,5.0
1677631500.0,39.0,36.0,87.0,NE,9.0,0.0,29.89,0.0,Light Drizzle,738580,90.0,4.0
1677631860.0,40.0,36.0,86.0,NE,9.0,0.0,29.88,0.0,Light Drizzle,738580,90.0,4.0
1677635460.0,39.0,29.0,67.0,WNW,9.0,0.0,30.05,0.0,Partly Cloudy,738580,29.0,15.0
1677639060.0,38.0,29.0,70.0,NW,9.0,0.0,30.06,0.0,Fair,738580,33.0,16.0
1677642660.0,37.0,28.0,70.0,NW,10.0,0.0,30.07,0.0,Fair,738580,33.0,16.0
1677646260.0,37.0,27.0,67.0,NNW,7.0,0.0,30.09,0.0,Mostly Cloudy,738580,27.0,17.0
1677649860.0,36.0,26.0,67.0,N,5.0,0.0,30.11,0.0,Mostly Cloudy,738580,27.0,2.0
1677653460.0,34.0,24.0,67.0,ENE,5.0,0.0,30.12,0.0,Partly Cloudy,738580,29.0,5.0
1677657060.0,35.0,25.0,67.0,NE,9.0,0.0,30.13,0.0,Mostly Cloudy,738580,27.0,4.0
1677660660.0,36.0,25.0,64.0,NE,9.0,0.0,30.13,0.0,Mostly Cloudy,738580,27.0,4.0
1677664260.0,37.0,26.0,65.0,NE,10.0,0.0,30.13,0.0,Mostly Cloudy,738580,27.0,4.0
1677667860.0,39.0,26.0,60.0,NE,6.0,0.0,30.15,0.0,Mostly Cloudy,738580,27.0,4.0
1677671460.0,40.0,27.0,60.0,NE,7.0,0.0,30.12,0.0,Mostly Cloudy,738580,27.0,4.0
1677675060.0,42.0,26.0,53.0,NE,8.0,0.0,30.11,0.0,Mostly Cloudy,738580,27.0,4.0
1677678660.0,44.0,26.0,49.0,S,8.0,0.0,30.1,0.0,Mostly Cloudy,738580,27.0,10.0
1677682260.0,43.0,24.0,47.0,SSE,14.0,0.0,30.07,0.0,Mostly Cloudy,738580,27.0,9.0
1677685860.0,43.0,27.0,53.0,SE,14.0,24.0,30.05,0.0,Mostly Cloudy,738580,27.0,8.0
1677689460.0,42.0,29.0,60.0,SE,12.0,0.0,30.01,0.0,Cloudy,738580,26.0,8.0
1677691260.0,42.0,30.0,62.0,SE,8.0,0.0,30.02,0.0,Cloudy,738580,26.0,8.0
1677693060.0,43.0,31.0,62.0,SSE,8.0,0.0,30.02,0.0,Cloudy,738580,26.0,9.0
1677696660.0,43.0,32.0,65.0,ESE,9.0,0.0,30.02,0.0,Cloudy,738580,26.0,7.0
1677699900.0,43.0,34.0,70.0,SE,8.0,0.0,30.02,0.0,Light Drizzle,738580,90.0,8.0
1677700260.0,42.0,34.0,73.0,SE,10.0,0.0,30.02,0.0,Light Drizzle,738580,90.0,8.0
1677702600.0,42.0,36.0,79.0,SE,9.0,0.0,30.0,0.0,Light Drizzle,738580,90.0,8.0
1677703860.0,41.0,36.0,82.0,SE,8.0,0.0,30.0,0.0,Light Drizzle,738580,90.0,8.0
1677707460.0,41.0,37.0,86.0,E,7.0,0.0,29.97,0.0,Light Drizzle,738580,90.0,6.0
1677710220.0,42.0,37.0,82.0,E,8.0,0.0,29.95,0.0,Light Drizzle,738580,90.0,6.0
1677711060.0,41.0,37.0,86.0,ENE,8.0,0.0,29.94,0.0,Light Drizzle,738580,90.0,5.0
1677714480.0,39.0,37.0,93.0,ENE,8.0,0.0,29.92,0.0,Light Drizzle,738580,90.0,5.0
1677714660.0,40.0,37.0,89.0,ENE,8.0,0.0,29.92,0.0,Light Drizzle,738580,90.0,5.0
1677718260.0,41.0,25.0,53.0,NNW,17.0,0.0,29.85,0.0,Mostly Cloudy,738581,27.0,17.0
1677721560.0,39.0,36.0,87.0,NE,9.0,0.0,29.85,0.0,Light Drizzle,738581,90.0,4.0
1677721860.0,39.0,36.0,89.0,NE,13.0,0.0,29.85,0.0,Light Drizzle,738581,90.0,4.0
1677725460.0,39.0,36.0,89.0,NE,13.0,0.0,29.79,0.0,Light Drizzle,738581,90.0,4.0
1677729060.0,40.0,37.0,89.0,NE,13.0,0.0,29.75,0.0,Light Drizzle,738581,90.0,4.0
1677732660.0,40.0,37.0,89.0,ENE,14.0,0.0,29.71,0.0,Light Drizzle,738581,90.0,5.0
1677736260.0,40.0,37.0,89.0,N,9.0,0.0,29.73,0.0,Light Drizzle,738581,90.0,2.0
1677739020.0,40.0,37.0,89.0,NE,8.0,0.0,29.71,0.0,Cloudy,738581,26.0,4.0
1677739860.0,40.0,38.0,93.0,NE,12.0,0.0,29.7,0.0,Cloudy,738581,26.0,4.0
1677742560.0,41.0,38.0,89.0,NE,8.0,0.0,29.68,0.0,Fog,738581,20.0,4.0
1677743340.0,41.0,37.0,87.0,CALM,0.0,0.0,29.71,0.0,Fog,738581,20.0,0.0
1677743460.0,41.0,39.0,93.0,VAR,5.0,0.0,29.71,0.0,Fog,738581,20.0,1.0
1677744540.0,41.0,38.0,89.0,E,3.0,0.0,29.7,0.0,Fog,738581,20.0,6.0
1677747060.0,41.0,38.0,89.0,SE,9.0,0.0,29.62,0.0,Fog,738581,20.0,8.0
1677748740.0,41.0,40.0,96.0,CALM,0.0,0.0,29.64,0.0,Cloudy,738581,26.0,0.0
1677750660.0,41.0,39.0,93.0,CALM,0.0,0.0,29.65,0.0,Fog,738581,20.0,0.0
1677754260.0,44.0,40.0,85.0,WNW,3.0,0.0,29.64,0.0,Fog,738581,20.0,15.0
1677754320.0,44.0,40.0,85.0,WNW,3.0,0.0,29.64,0.0,Cloudy,738581,26.0,15.0
1677757860.0,43.0,39.0,86.0,NW,8.0,0.0,29.63,0.0,Cloudy,738581,26.0,16.0
1677758280.0,43.0,39.0,86.0,WNW,6.0,0.0,29.63,0.0,Fog,738581,20.0,15.0
1677761220.0,45.0,41.0,87.0,WNW,3.0,0.0,29.61,0.0,Fog,738581,20.0,15.0
1677761460.0,45.0,41.0,86.0,W,6.0,0.0,29.61,0.0,Fog,738581,20.0,14.0
1677765060.0,47.0,40.0,77.0,WNW,9.0,0.0,29.6,0.0,Cloudy,738581,26.0,15.0
1677765360.0,48.0,40.0,74.0,WNW,10.0,0.0,29.59,0.0,Haze,738581,21.0,15.0
1677765660.0,48.0,41.0,77.0,WNW,13.0,0.0,29.6,0.0,Cloudy,738581,26.0,15.0
1677768120.0,50.0,40.0,68.0,NW,17.0,0.0,29.61,0.0,Mostly Cloudy,738581,27.0,16.0
1677768660.0,50.0,40.0,68.0,NNW,13.0,0.0,29.61,0.0,Mostly Cloudy,738581,27.0,17.0
1677772260.0,52.0,36.0,54.0,NW,15.0,0.0,29.62,0.0,Mostly Cloudy,738581,27.0,16.0
1677775860.0,52.0,32.0,47.0,NW,18.0,24.0,29.62,0.0,Mostly Cloudy,738581,27.0,16.0
1677779460.0,52.0,28.0,40.0,NW,16.0,22.0,29.66,0.0,Mostly Cloudy,738581,27.0,16.0
1677783060.0,50.0,28.0,43.0,NNW,16.0,25.0,29.7,0.0,Mostly Cloudy,738581,27.0,17.0
1677786660.0,49.0,28.0,44.0,NNW,22.0,30.0,29.73,0.0,Mostly Cloudy / Windy,738581,2724.0,17.0
1677790260.0,48.0,27.0,44.0,NNW,16.0,24.0,29.76,0.0,Mostly Cloudy,738581,27.0,17.0
1677793860.0,47.0,26.0,44.0,NNW,15.0,24.0,29.8,0.0,Mostly Cloudy,738581,27.0,17.0
1677797460.0,45.0,27.0,49.0,NW,15.0,0.0,29.82,0.0,Mostly Cloudy,738581,27.0,16.0
1677801060.0,42.0,25.0,51.0,NNW,20.0,26.0,29.85,0.0,Mostly Cloudy,738581,27.0,17.0
1677803040.0,42.0,37.0,82.0,E,23.0,31.0,29.61,0.0,Rain / Windy,738582,1224.0,6.0
1677804660.0,43.0,38.0,82.0,E,23.0,29.0,29.58,0.1,Rain / Windy,738582,1224.0,6.0
1677808260.0,41.0,25.0,53.0,NW,10.0,0.0,29.89,0.0,Fair,738582,33.0,16.0
1677811860.0,40.0,25.0,55.0,NNW,9.0,0.0,29.91,0.0,Fair,738582,33.0,17.0
1677815460.0,39.0,25.0,57.0,NNE,7.0,0.0,29.95,0.0,Partly Cloudy,738582,29.0,3.0
1677819060.0,38.0,25.0,60.0,NE,6.0,0.0,29.98,0.0,Mostly Cloudy,738582,27.0,4.0
1677822660.0,38.0,25.0,60.0,NW,7.0,0.0,29.99,0.0,Mostly Cloudy,738582,27.0,16.0
1677826260.0,38.0,25.0,60.0,NW,7.0,0.0,30.02,0.0,Mostly Cloudy,738582,27.0,16.0
1677829860.0,38.0,23.0,55.0,N,6.0,0.0,30.02,0.0,Mostly Cloudy,738582,27.0,2.0
1677833460.0,40.0,22.0,49.0,N,6.0,0.0,30.05,0.0,Mostly Cloudy,738582,27.0,2.0
1677837060.0,40.0,21.0,47.0,E,8.0,0.0,30.06,0.0,Mostly Cloudy,738582,27.0,6.0
1677840660.0,41.0,22.0,47.0,E,7.0,0.0,30.09,0.0,Mostly Cloudy,738582,27.0,6.0
